"","Cas10d_WP_065712008.1","Cas10d_WP_087711939.1","Cas1d_Cas1d","Cas2d_WP_013277804.1","Cas3d_WP_036011816.1","Cas4d_WP_049772653.1","Cas5d_WP_029215464.1","Cas6d_WP_065712011.1","Cas6d_WP_087711943.1","Cas7d_WP_013277799.1","DUF433","NTase_sub_bind","SduA_00029","Uma2","cas1_CYANO","pfam13280","shah_acc_0186"
"1",0.626168224299065,0.355140186915888,0,0.925233644859813,0.794392523364486,0.85981308411215,0.94392523364486,0.280373831775701,0.598130841121495,0.981308411214953,0.0186915887850467,0,0.0280373831775701,0.0373831775700935,0.85981308411215,0.560747663551402,0.0280373831775701
"2",0.992857142857143,0.0357142857142857,0.0392857142857143,0.910714285714286,0.903571428571429,0.896428571428571,1.02142857142857,0.989285714285714,0,1.03214285714286,0.45,0.417857142857143,0.164285714285714,0.428571428571429,0.932142857142857,0.871428571428571,0.0785714285714286
"3",0,1.01408450704225,0.943661971830986,0.943661971830986,0.957746478873239,0.957746478873239,1.01408450704225,0,1,1,0.0704225352112676,0,0.323943661971831,0.591549295774648,0,0.901408450704225,0.380281690140845
