,23S_rRNA_IVP,2TM,3keto-disac_hyd,A2L_zn_ribbon,AAA-ATPase_like,AAA_15,AAA_18,AAA_21,AAA_35,AAA_assoc_C,AA_kinase,AA_permease,ABC2_membrane_2,ABC_transp_aux,ADP_ribosyl_GH,AFOR_C,AI-2E_transport,AIRS_C,AMP-binding,API5,APP_N,ARS2,ASCH,ATP-grasp_5,ATPase,ATPase_2,AbiEi_WP_025370458.1,AbiEi_WP_103474522.1,AbiLi-2,AbiO,AbiTi,Acetyltransf_4,AcnX,AcnX_swivel_put,Adeno_GP19K,Adeno_IVa2,Adenosine_kin,Aldo_ket_red,Alkyl_sulf_C,Amidohydro_1,Amidohydro_3,Aminotran_3,AnfO_nitrog,Ankyrin,Aph-1,Arabinose_Isome,Arcadin_1,Arginase,Argos,ArsB,ArsC,ArsR,Asp_aminotransf,Auto_anti-p27,BPD_transp_1,BPD_transp_2,BPL_LplA_LipB,BPL_LplA_LipB_2,Band_7_1,Beta-Casp,BpuSI_N,BrxA_00020,BrxC_00018,BrxHI_00004,BrxP_00001,BtpA,Bunya_nucleocap,C19_Csa5gr11,C19_Csa5gr11a,C19_Csa5gr11c,C19_Csa8a2,C19_LS,C19_SS,C19_cas11b,C19_cas8a9,C19_cmr3gr5_1,CARF1--CARF_HEPN_MK_CARF_00012985,CARF1--CARF_HEPN_MK_CARF_00100162,CARF2--CARF_HEPN_CSX3_CARF2--CARF_HEPN_CSX3,CARF3--CARF_MK_CARF_00000116,CARF3--CARF_MK_CARF_00010418,CARF3--CARF_MK_CARF_00011290,CARF3--CARF_MK_CARF_00100186,CARF3--CARF_MK_CARF_01000494,CARF3--CARF_MK_CARF_01001287,CARF3--CARF_MK_CARF_01001488,CARF3--CARF_MK_CARF_01001976,CARF3--CARF_MK_CARF_ADD00000595,CARF3--CARF_TM_CARF3--CARF_TM,CARF5--CARF_MK_CARF_00013020,CARF5--CARF_MK_CARF_01000523,CARF5--CARF_MK_CARF_01000723,CARF6--CARF_CARF_CARF_MK_CARF_00011401,CARF7--CARF_MK_CARF_00012467,CARF9--CARF_HEPN_MK_CARF_00011558,CARF9--CARF_HEPN_MK_CARF_00011682,CARF9--CARF_HEPN_MK_CARF_00100095,CARF9--CARF_HEPN_MK_CARF_00100666,CARF9--CARF_HEPN_MK_CARF_01000565,CARF9--CARF_HEPN_MK_CARF_01000630,CARF9--CARF_HEPN_MK_CARF_01000955,CARF9--CARF_HEPN_MK_CARF_01002010,CARF9--CARF_HEPN_MK_CARF_01002019,CARF9--CARF_HEPN_TM_CARF9--CARF_HEPN_TM,CARF_HEPN_mCpol_CARF_HEPN_mCpol,CARF_m2--CARF_LON_CARF_m2--CARF_LON,CARF_m3--CARF_PIN_MK_CARF_00010539,CARF_m3--CARF_PIN_MK_CARF_00100159,CARF_m5--CARF_CARF_m5--CARF,CCG,CGI-121,COG0640,COG1203,COG1336,COG1337,COG1343,COG1353,COG1367,COG1518,COG1604,COG1688,COG2254,COG4343,COG5551,COX7B,CPSase_L_D2,CPxCG_zf,CRIC_ras_sig,Ca_bind_SSO6904,Carbam_trans_N,Cas14u,Cas1a_Cas1a,Cas1b_WP_142933338.1,Cas1g_WP_005511840.1,Cas2a_Cas2a,Cas2b_WP_014295803.1,Cas2b_WP_028460064.1,Cas3b_WP_008086256.1,Cas3b_WP_098917028.1,Cas3b_WP_100907665.1,Cas3b_WP_184405015.1,Cas4_II_WP_102552661.1,Cas4a1_Cas4a1,Cas4a2_Cas4a2,Cas4b_WP_019267510.1,Cas6_N,Cas6a_Cas6a,Cas6b_WP_066632526.1,Cas6d_WP_065712011.1,Cas7_IIIg_Cas7_IIIg,Cas_Csx9,Cas_Csy3,Cation_efflux,CbiC,CcdA,CheR_N,Chitin_synth_2,Choline_bind_1,CinA_KH,CoA_binding_2,CoA_transf_3,CobD_Cbib,Cob_adeno_trans,Corona_NS2A,Csm5,CxxCxxCC,Cyclase,Cyclase_00009,Cyclase_00017,Cyclase_00019,Cyclase_00041,Cyclase_00063,Cyclophil_like2,DAG1,DCD,DDE_Tnp_1,DDE_Tnp_1_4,DDE_Tnp_1_5,DDE_Tnp_2,DDE_Tnp_IS1,DDE_Tnp_ISAZ013,DEDD_Tnp_IS110,DHNA,DJ-1_PfpI,DMRL_synthase,DNA_pol_B,DNA_primase_S,DPM3,DS,DUF1256,DUF1297,DUF1335,DUF1345,DUF1512,DUF167,DUF1843,DUF1850,DUF192,DUF2059,DUF2067,DUF2072,DUF2079,DUF2089,DUF2090,DUF2095,DUF2110,DUF2112,DUF2160,DUF2279,DUF2306,DUF234,DUF2383,DUF2400,DUF2507,DUF2540,DUF2555,DUF257,DUF2607,DUF2651,DUF2663,DUF2680,DUF2824,DUF2855,DUF2968,DUF3007,DUF3172,DUF3319,DUF3483,DUF3562,DUF359,DUF364,DUF374,DUF3800,DUF3858,DUF3935,DUF3973,DUF4048,DUF4097,DUF4139,DUF4143,DUF432,DUF4322,DUF438,DUF4405,DUF4411,DUF447,DUF4597,DUF4777,DUF4817,DUF4855,DUF4903,DUF4978,DUF5060,DUF5096,DUF5308,DUF5320,DUF5381,DUF5606,DUF5610,DUF5616,DUF5618,DUF5619,DUF5658,DUF5711,DUF5714,DUF5760,DUF5788,DUF5915,DUF5929,DUF6120,DUF6202,DUF6241,DUF6288,DUF6290,DUF6296,DUF6393,DUF6404,DUF6479,DUF6494,DUF6572,DUF6724,DUF6732,DUF6790,DUF746,DUF835,DUF899,DUF973,DctM,DeoC,Desulfoferrodox,DevR_archaea,DinG,Dioxygenase_N,Diphthami_syn_2,Diphthamide_syn,DndD_00001,DpdA_00004,DpdE_00011,DpdF_00002,DpdF_00011,DpdF_00018,DpdJ_00003,DpdJ_00005,DprA,Dpy-30,DrmC_00030,DruC1_00001,DsbD,DsrD,E1-E2_ATPase,E1E2_00013,E1E2_00033,ECF_trnsprt,ECH_1,EF-hand_2,ETX_MTX2,EbsA,EcoEI_R_C,Effector_00029,Effector_00046,Effector_00047,Effector_00074,Elong-fact-P_C,EpuA,Equine_IAV_S2,Esterase,EutK_C,FAA_hydrolase,FAD-oxidase_C,FMN_dh,FMO-like,FUN14,FeS_assembly_P,FecR,Fer4_12,Fer4_16,Fer4_22,Fer4_NifH,Fimbrial_PilY2,Flavodoxin_2,Flp_Fap,FmdA_AmdA,Folate_carrier,FrhB_FdhB_N,FtsL,FtsQ_DivIB_C,FtsZ_C,G3P_acyltransf,GAAD,GATase_2,GATase_4,GDC-P,GDPD,GHD,GHMP_kinases_N,GIDA,GRP,GTP_cyclohydro2,GajA_00015,GajA_00023,GajB_00046,Glyco_hydro_1,Glyco_hydro_30C,Glyco_hydro_38N,Glyco_hydro_57,Glyco_hydro_7,Glyco_hydro_72,Glyco_hydro_99,Glyco_tranf_2_3,Glyco_transf_22,Glyco_transf_56,HAD_2,HEPN,HEase_00015,HEase_00035,HEase_00036,HEase_00037,HEase_00040,HP1451_C,HSP70,HVO_2753_ZBP,Heliorhodopsin,Hep_59,HhH-GPD,HicB-like_2,His_biosynth,Hist_deacetyl,Hjc,HlyD_2,Hol_Tox,Homoserine_dh,Hpr_kinase_C,IF-2B,IMPDH,IMP_cyclohyd,IPTL-CTERM,IetA_00001,IetA_00002,IetS_00004,Imm40,Imm75,Importin_rep,Inositol_P,Iso_dh,Isochorismatase,Jag_N,JetC3_00003,JetD1_00014,KR,LAG1-DNAbind,LD_cluster2,LEA_2,LNS2,LPAM_1,Lact-deh-memb,Lactamase_B,Lactamase_B_6,Lactate_perm,LapA_dom,Ldt_C,LigXa_C,Lipoprotein_8,LonC_helical,LtuA,Lyase_1,Lycopene_cycl,LysE,MASE3,MCM_lid,MFS_3,MFS_4,MG2,MJ1316,MMgT,MR_MLE_C,MS_channel,MTase_II_00008,MTase_II_00108,MTase_II_00111,MTase_II_00125,MTase_II_00136,MTase_II_00157,MTase_II_00160,MaAIMP_sms,Mad3_BUB1_I,Malate_synthase,MazE_antitoxin,McrBC,Memo,MetOD1,Metallophos_3,Methyltr_RsmB-F,Methyltransf_5,Mfp-3,MinE,Mn_catalase,MoCF_biosynth,MoCoBD_1,Molybdopterin,MraZ,MtaB,MtmB,MtrA,MtrH,Mu-like_Com,MurT_C,NADH_dh_m_C1,NADHdh,NAD_kinase,NAD_kinase_C,NAGLU,NDUF_B6,NMT1_3,NOZZLE,NTF-like,NTP_transferase,NTase_sub_bind,NUDIX_2,Na_Ca_ex,NadA,Ndr,Neuropeptide_S,NfeD,NiFeSe_Hases,Nif11,NitrOD5,Nkap_C,Nop,Nramp,Nuc_H_symport,NurA,OCD_Mu_crystall,OLD-like_TOPRIM,ObR_Ig,Omega_Repress,Oxidored_q6,PAGK,PAP2_3,PAP_central,PCC,PDDEXK_10,PDEase_II,PDZ_5,PEX-1N,PGDH_C,PGM_PMM_I,PHO4,PIN,PIN_2,PIN_9,PMC2NT,PNKP_ligase,PNP_UDP_1,POR,POR_N,PRCH,PS_Dcarbxylase,PTE,PaREP1,PanZ,Pantoate_ligase,ParD_antitoxin,Parvo_NS1,PbeA_00005,Penicil_amidase,PepSY_2,Peptidase_A2B,Peptidase_C25,Peptidase_M19,Peptidase_M20,Peptidase_M24,Peptidase_M29,Peptidase_M48,Peptidase_M50,Peptidase_M54,Peripla_BP_2,Peripla_BP_5,Pet20,PfkB,PglZ_00015,PglZ_00020,Phage_CP76,Phage_holin_5_1,PhoU_div,Phosphodiest,Phycoerythr_ab,Pilin_N,Plasmid_parti,PmbA_TldD_C,Poly_export,Polyketide_cyc2,Pox_A14,Ppnp,PrlF_antitoxin,Pro_racemase,PsbP_2,PseudoU_synth_1,PspB,PtuA1_00017,PtuA1_00020,Put_Phosphatase,Pyc_4TM,Pyr_redox_2,QRPTase_C,QatC_00001,REase_II_00179,REase_MTase_IIG_00009,RHH_6,RHH_8,RL10P_insert,RLAN,RNA12,RNA_polI_A14,RNA_pol_L_2,RNA_pol_Rbc25,RNA_pol_Rpb5_C,RPAP1_N,RTC,Radical_SAM,Rap1a,Rce1-like,RecO_N_2,Regulator_TrmB,RelB,Ribonuc_red_lgC,Ribonucleas_3_2,Ribosomal_60s,Ribosomal_L1,Ribosomal_L11,Ribosomal_L11_N,Ribosomal_L15e,Ribosomal_L16,Ribosomal_L18A,Ribosomal_L24e,Ribosomal_L31e,Ribosomal_L39,Ribosomal_L40e,Ribosomal_L6,Ribosomal_L7Ae,Ribosomal_S19,Ribosomal_S2,Ribosomal_S24e,Ribosomal_S26e,Ribosomal_S3Ae,Ribosomal_S8,Ribosomal_S8e,RmlD_sub_bind,Rsd_AlgQ,Rubredoxin,SAICAR_synt,SAP30_Sin3_bdg,SBP_bac_11,SBP_bac_5,SBP_bac_8,SDF,SE,SF3a60_bindingd,SHD1,SHP,SLC35F,SNARE_assoc,SNF,SNN_transmemb,SO_alpha_A3,SRP19,SUFBD,ScsC_N,SecE,SelP_N,Seryl_tRNA_N,Spore_Cse60,Spore_III_AB,Spt4,Spt5-NGN,Spuma_A9PTase,SspA_00001,SspC_00008,SspH_00004,Succ_CoA_lig,Sugar_tr,Sulf_transp,SymE_toxin,T2SSF,TBP,TFIID_20kDa,TFIIE_alpha,THUMP,TM1586_NiRdase,TMEM156,TM_helix,TPP_enzyme_N,TPR_3,TRAM,TRIP13_00002,TRM,TauE,Tegument_dsDNA,Tfb2,Thermopsin,ThiC_Rad_SAM,ThiP_synth,Thioredoxin,ThsB1_00018,ThsC2_00001,ThylakoidFormat,Toxin_24,Toxin_4,Transglut_core2,Transp_cyt_pur,Transposase_20,Transposase_mut,Tricorn_C1,TrmB,Trp_Tyr_perm,Tubulin,TusA,Type_VI_ApeA_1,UBA_3,UPF0014,UPF0047,UPF0175,UPF0180,UPF0236,UPF0542,URO-D,Ub-Mut7C,Ub-RnfH,UxuA,VAPB_antitox,V_U3,VakA,Vasohibin,Xan_ur_permease,YbjQ_1,YgjP-like,YopX,YpM,YppF,YrhC,YukD,Zea_mays_MuDR,Zip,Zn_ribbon_2,ZorA1_00011,ZorA3_00002,ZorE2_00001,aGPT-Pplase3,adh_short_C2,baeRF_family12,cIII,cas1,cas10_III_maka_5,cas1_HMARI,cas2,cas3_HD,cas3_core,cas4,cas_AF1879,cas_Cas5t,cas_Csa4,cas_Csa5,cas_Cst2_DevR,cas_HTH,cas_RAMP_Cmr4,cas_TM1794_Cmr2,cas_TM1795_cmr1,cas_cas5a,cas_cmr3,cas_csaX,cas_csx13_C,cas_csx9,cd06127,cd09634,cd09637,cd09639,cd09641,cd09649,cd09653,cd09655,cd09656,cd09657,cd09658,cd09659,cd09665,cd09679,cd09680,cd09681,cd09682,cd09683,cd09685,cd09687,cd09692,cd09698,cd09724,cd09741,cd09749,cd09750,cd09751,cd09753,cd09759,cd09760,cd10013,cls000022,cls000086,cls000088,cls000150,cls000157,cls000179,cls000207,cls000253,cls000290,cls000742,cls000881,cls001430,cls001593,cluster1,cluster16,cluster28,cmr3_IIIC_maka,cmr6_IIIB_maka_1,csm3_IIID_maka_6,dCTPase,darG,drt-cluster302,drt-cluster579,eIF-6,icity0006,icity0012,icity0014,icity0020,icity0025,icity0032,icity0034,icity0104,icity0106,mkCas0066,mkCas0071,mkCas0099,mkCas0114,mkCas0115,mkCas0128,mkCas0133,mkCas0136,mkCas0150,mkCas0151,mkCas0153,mkCas0157,mkCas0161,mkCas0163,mkCas0164,mkCas0172,mkCas0186,mkCas0190,mkCas0207,mkCas0208,mkCas0209,pVip-lone,pVip-near-kinase,pfam01867,pfam01881,pfam01905,pfam01930,pfam06023,pfam09658,pfam09702,pfam09703,pfam10040,polyprenyl_synt,retron_XI,retron_type_III_A1_prtase_cluster113_1,retron_type_III_A5_prtase_various_cluster,retron_type_III_A5_wh_cluster1689_1,retron_type_IV_2tm_cluster826_1,retron_type_I_B1_atpase_toprim_cluster22_2,retron_type_XIII_heat-arm_cluster1688_1,shah_acc_0001,shah_acc_0006,shah_acc_0023,shah_acc_0033,shah_acc_0047,shah_acc_0057,shah_acc_0058,shah_acc_0081,shah_acc_0104,shah_acc_0146,shah_acc_0156,shah_acc_0181,shah_acc_0186,shah_acc_0194,shah_acc_0227,tRNA-synt_1,tRNA-synt_1b,tRNA-synt_1e,tRNA-synt_2,tRNA-synt_2c,tRNA_deacylase,tRNA_int_endo
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
