,1TM,2TM,AAA_15,AAA_21,AAA_21_DUF4435,AbiA,AbiB,AbiEi_WP_004816766.1,AbiEi_WP_005542742.1,AbiEi_WP_005862062.1,AbiEi_WP_009249990.1,AbiEi_WP_013606017.1,AbiEi_WP_023355414.1,AbiEi_WP_026161743.1,AbiEi_WP_034820941.1,AbiEi_WP_047105540.1,AbiEi_WP_082871982.1,AbiEi_WP_086334408.1,AbiEi_WP_088854635.1,AbiEi_WP_103474522.1,AbiEi_WP_106613172.1,AbiEi_WP_146016717.1,AbiEi_WP_161793748.1,AbiEii_WP_007349585.1,AbiEii_WP_009233131.1,AbiEii_WP_034042188.1,AbiEii_WP_070513158.1,AbiEii_WP_077075795.1,AbiEii_WP_083741660.1,AbiEii_WP_084488417.1,AbiEii_WP_085578968.1,AbiEii_WP_099148274.1,AbiEii_WP_105958957.1,AbiEii_WP_110023304.1,AbiEii_WP_156423273.1,AbiEii_WP_169730291.1,AbiGi,AbiH,AbiJ,AbiLi-1,AbiLii-1,AbiLii-2,AbiN,AbiO,AbiQ,AbiTi,AbiZ,Aga1.jackhmmer,Aga2.jackhmmer,Aga_Cas4-like,Aga_Nuclease,Aga_SIR2,ApeA_00001,ArsR,Avs1a_00001,Avs2_00001,Avs2_00002,Avs2_00004,Avs4_00001,Brachyspira_Type_VI_C,BrxA_00006,BrxA_00009,BrxA_00010,BrxA_00013,BrxA_00015,BrxA_00016,BrxA_00022,BrxB_00002,BrxB_00004,BrxB_00005,BrxB_00006,BrxB_00010,BrxC_00001,BrxC_00006,BrxC_00023,BrxF_00001,BrxF_00002,BrxHI_00004,BrxL_00002,BrxP_00001,BrxP_00002,C19_Cas5f_1,C19_Csa5gr11,C19_Csa5gr11a,C19_Csa8a2,C19_SS_III_F_1,C19_SS_III_F_2,C19_cas11b,C19_cas6,CARF1--CARF_HEPN_MK_CARF_00010413,CARF1--CARF_HEPN_MK_CARF_00012626,CARF1--CARF_HEPN_MK_CARF_00100162,CARF1--CARF_HEPN_MK_CARF_01001387,CARF1--CARF_HEPN_MK_CARF_01001754,CARF2--CARF_HEPN_CSX3_CARF2--CARF_HEPN_CSX3,CARF2--CARF_HEPN_MK_CARF_00010257,CARF2--CARF_HEPN_MK_CARF_00100651,CARF2--CARF_HEPN_MK_CARF_01000850,CARF2--CARF_HEPN_MK_CARF_01001135,CARF2--CARF_MK_CARF_01000507,CARF2--CARF_MK_CARF_01001128,CARF3--CARF_MK_CARF_00000116,CARF3--CARF_MK_CARF_00010351,CARF3--CARF_MK_CARF_00011290,CARF3--CARF_MK_CARF_00011642,CARF3--CARF_MK_CARF_00011742,CARF3--CARF_MK_CARF_00012361,CARF3--CARF_MK_CARF_00012921,CARF3--CARF_MK_CARF_00100003,CARF3--CARF_MK_CARF_00100051,CARF3--CARF_MK_CARF_00100186,CARF3--CARF_MK_CARF_00101004,CARF3--CARF_MK_CARF_01000494,CARF3--CARF_MK_CARF_01001287,CARF3--CARF_MK_CARF_01001354,CARF3--CARF_MK_CARF_01001485,CARF3--CARF_MK_CARF_01001488,CARF3--CARF_MK_CARF_01001976,CARF3--CARF_MK_CARF_ADD00000425,CARF3--CARF_MK_CARF_ADD00000541,CARF3--CARF_MK_CARF_ADD00000586,CARF3--CARF_TM_CARF3--CARF_TM,CARF4--CARF_PDDEXK_CARF_MK_CARF_01000893,CARF4--CARF_PDDEXK_MK_CARF_00010378,CARF4--CARF_PDDEXK_MK_CARF_00101136,CARF4--CARF_PDDEXK_MK_CARF_01001553,CARF4--CARF_PDDEXK_MK_CARF_01001678,CARF5--CARF_ADA_CARF5--CARF_ADA,CARF6--CARF_CARF_CARF_MK_CARF_00011326,CARF6--CARF_CARF_CARF_MK_CARF_00011401,CARF6--CARF_CARF_CARF_MK_CARF_00013163,CARF6--CARF_CARF_CARF_TM_CARF6--CARF_CARF_CARF_TM,CARF7--CARF_CYTH_HD_CARF7--CARF_CYTH_HD,CARF7--CARF_MK_CARF_01001998,CARF7--CARF_RelE_MK_CARF_00100587,CARF7--CARF_RelE_MK_CARF_01001781,CARF8--CARF_TM_MK_CARF_00012989,CARF8--CARF_TM_MK_CARF_00100235,CARF8--CARF_TM_MK_CARF_01000690,CARF9--CARF_HEPN_MK_CARF_00011682,CARF9--CARF_HEPN_MK_CARF_01002019,CARF_PDDEXK_CARF_PDDEXK,CARF_TM_CARF_TM,CARF_m11--CARF_HEPNnew_CARF_MK_CARF_00010639,CARF_m13--CARF_CARF_m13--CARF,CARF_m7--CARF_nitrilase_CARF_m7--CARF_nitrilase,CARF_m8--CARF_Beta-galactosidase_LolE_TM_CARF_m8--CARF_Beta-galactosidase_LolE_TM,CARF_m8--CARF_LolE_TM_CARF_m8--CARF_LolE_TM,CARF_m9--CARF_TM_CARF_m9--CARF_TM,COG0640,COG1203,COG1343,COG1353,COG1421,COG1468,COG1518,COG1567,COG1604,COG2378,COG3337,COG3512,COG3513,COG4343,COG4804,Cas10b_WP_116678819.1,Cas10d_WP_028316953.1,Cas10d_WP_049929248.1,Cas12a,Cas12a_M11,Cas12a_M13,Cas12a_M26,Cas12a_M28,Cas12a_M29,Cas12a_M31,Cas12a_M57,Cas12a_M58,Cas12a_M59,Cas12a_M62,Cas12a_var,Cas14c,Cas14f,Cas14u,Cas1_II_WP_078484493.1,Cas1b_WP_013704840.1,Cas1c_WP_008519397.1,Cas1fv_WP_091991229.1,Cas2_IIIa_Cas2_IIIa,Cas2_IIIb_Cas2_IIIb,Cas2_II_WP_167337171.1,Cas2a_Cas2a,Cas2b_WP_038071942.1,Cas2b_WP_066217071.1,Cas2b_WP_096389957.1,Cas2c_WP_035173219.1,Cas2d_WP_013277804.1,Cas2g_WP_109723797.1,Cas3b_WP_007481209.1,Cas3b_WP_098917028.1,Cas3b_WP_117529172.1,Cas3b_WP_152020024.1,Cas3c_WP_004513240.1,Cas3fv_WP_185977852.1,Cas3g_WP_066336484.1,Cas3g_WP_178640224.1,Cas4_II_WP_102552661.1,Cas4a2_Cas4a2,Cas4b_WP_077327524.1,Cas4b_WP_113688895.1,Cas4c_WP_149685095.1,Cas4d_WP_050035455.1,Cas5b_WP_177377672.1,Cas5d_WP_158058421.1,Cas6_IIIa_WP_087192841.1,Cas6b_WP_008118709.1,Cas6b_WP_086036083.1,Cas7_IIId_WP_060827137.1,Control_protein_00001,Control_protein_00002,Control_protein_00004,Control_protein_00008,Csa3,Csm5,Csn2_WP_004794735.1,Csn2_WP_012290143.1,Csn2_WP_092874919.1,Csn2_WP_105966810.1,Csn2_WP_115483433.1,Csn2_WP_117838586.1,Csn2_WP_118351836.1,Csn2_WP_129637367.1,Csn2_WP_178467070.1,Cyclase_00016,Cyclase_00020,Cyclase_00026,Cyclase_00038,Cyclase_00041,Cyclase_00043,Cyclase_00044,Cyclase_00048,Cyclase_00049,DUF2290,DUF3780_00001,DUF4238_Pers,DinG,DndA_00001,DndC_00003,DndD_00001,DndD_00003,DndD_00006,DndF_00002,DndF_00003,DndH_00004,DndH_00006,DndH_00007,DpdA_00001,DpdB_00001,DpdC_00006,DpdC_00008,DpdC_00009,DpdD_00008,DpdE_00001,DpdE_00003,DpdE_00007,DpdE_00009,DpdF_00002,DpdF_00005,DpdF_00007,DpdF_00010,DpdF_00011,DpdF_00017,DpdH_00001,DpdH_00007,DpdI_00001,DpdJ_00003,DpdJ_00005,DprA,DrmA_00001,DrmA_00009,DrmB_00004,DrmC_00003,DrmC_00006,DrmC_00010,DrmC_00012,DrmC_00013,DrmC_00030,DrmD_00002,DrmD_00004,DrmD_00009,DrmD_00013,DrmE_00003,DrmMII_00002,DrmMII_00004,DrmMII_00005,DrmMII_00007,DrmMII_00009,Drt2_00001,Drt3a_00001,Drt4_00003,Drt5_00002,DruC1_00001,DruE1_00001,DruE2_00001,DruE3_00001,DruE3_00002,DruE4_00001,DruF4_00001,DruG2_00001,DruG2_00002,DruK_00001,DruK_00003,DruM2_00008,DruM2_00009,Dsr2_00001,E1E2_00002,E1E2_00003,E1E2_00006,E1E2_00009,E1E2_00010,E1E2_00012,E1E2_00015,E1E2_00016,E1E2_00018,E1E2_00020,E1E2_00021,E1E2_00023,E1E2_00024,E1E2_00026,E1E2_00031,E2_00003,E2_00004,E2_00005,E2_00008,E2_00012,E2_00015,E2_00017,Effector_00002,Effector_00007,Effector_00009,Effector_00010,Effector_00011,Effector_00015,Effector_00016,Effector_00018,Effector_00019,Effector_00022,Effector_00024,Effector_00027,Effector_00028,Effector_00029,Effector_00033,Effector_00034,Effector_00038,Effector_00040,Effector_00041,Effector_00044,Effector_00046,Effector_00047,Effector_00050,Effector_00051,Effector_00053,Effector_00054,Effector_00055,Effector_00057,Effector_00059,Effector_00060,Effector_00061,Effector_00062,Effector_00068,Effector_00069,Effector_00070,Effector_00072,Effector_00074,Effector_00077,Effector_00086,Effector_00090,Effector_00093,Effector_00096,Effector_00097,Fish20601,GajA_00005,GajA_00007,GajA_00015,GajA_00021,GajA_00036,GajB_00002,GajB_00004,GajB_00007,GajB_00010,GajB_00012,GajB_00013,GajB_00015,GajB_00018,GajB_00020,GajB_00030,GajB_00033,GajB_00046,HEase_00001,HEase_00007,HEase_00012,HEase_00014,HEase_00016,HEase_00017,HEase_00019,HEase_00021,HEase_00028,HEase_00030,HEase_00035,HEase_00038,HEase_00040,HamA1_00004,HamA1_00005,HamA1_00006,HamA1_00015,HamA1_00018,HamA1_00022,HamA1_00023,HamB1_00001,HamB1_00007,HamB1_00011,HamB1_00018,HamB1_00021,HamC2_00005,Helicase,HerA_00001,Hhe_00001,Hp3,Hydrolase,Hydrolase-Tm,IetA_00002,JAB_00003,JAB_00004,JAB_00009,JAB_00011,JAB_00022,JetA1_00003,JetA1_00008,JetA1_00020,JetA1_00022,JetA2_00007,JetA3_00011,JetB1_00001,JetB1_00002,JetB1_00006,JetB1_00010,JetB1_00011,JetB1_00012,JetB1_00019,JetB1_00026,JetB1_00031,JetB2_00001,JetB2_00005,JetB3_00001,JetB3_00002,JetB3_00005,JetC1_00002,JetC1_00003,JetC1_00005,JetC1_00012,JetC1_00014,JetC1_00015,JetC1_00016,JetC1_00017,JetC2_00002,JetC2_00003,JetC2_00005,JetC2_00006,JetC3_00003,JetC3_00004,JetC3_00005,JetC3_00006,JetC3_00009,JetD1_00005,JetD1_00014,KwaA_00002,KwaA_00003,KwaA_00007,KwaA_00008,KwaA_00010,KwaA_00011,KwaB_00003,KwaB_00015,LmuB1_00001,LmuB1_00002,LmuB1_00004,LmuB1_00006,LmuB2_00002,MTase_III_00001,MTase_III_00002,MTase_III_00009,MTase_III_00011,MTase_III_00013,MTase_II_00001,MTase_II_00008,MTase_II_00011,MTase_II_00012,MTase_II_00013,MTase_II_00014,MTase_II_00015,MTase_II_00020,MTase_II_00023,MTase_II_00024,MTase_II_00030,MTase_II_00033,MTase_II_00034,MTase_II_00035,MTase_II_00037,MTase_II_00038,MTase_II_00043,MTase_II_00044,MTase_II_00046,MTase_II_00047,MTase_II_00053,MTase_II_00055,MTase_II_00056,MTase_II_00058,MTase_II_00071,MTase_II_00073,MTase_II_00074,MTase_II_00080,MTase_II_00083,MTase_II_00085,MTase_II_00086,MTase_II_00096,MTase_II_00097,MTase_II_00106,MTase_II_00107,MTase_II_00108,MTase_II_00111,MTase_II_00116,MTase_II_00117,MTase_II_00121,MTase_II_00125,MTase_II_00131,MTase_II_00134,MTase_II_00136,MTase_II_00137,MTase_II_00139,MTase_II_00140,MTase_II_00142,MTase_II_00144,MTase_II_00148,MTase_II_00154,MTase_II_00157,MTase_II_00158,MTase_II_00162,MTase_II_00164,MTase_II_00173,MTase_I_00001,MTase_I_00002,MTase_I_00004,MTase_I_00005,MTase_I_00008,MTase_I_00009,MTase_I_00010,MTase_I_00012,MTase_I_00013,MTase_I_00022,MzaA_00001,MzaB_00001,NERD,NEase_II_00007,Nhi,OGG_00001,Old,Orf5_00001,Orf5_00002,Orf5_00005,Orf5_00008,Orf5_00011,Orf5_00016,PIWI-RE_DinG,PbeA_00005,PbeB_00001,PbeC_00008,PbeC_00010,PbeC_00013,PbeC_00014,PbeC_00016,PbeC_00018,PbeC_00021,PbeC_00024,PbeC_00025,PbeC_00031,PbeC_00033,PbeC_00034,PbeC_00039,PbeC_00043,PbeC_00045,PbeC_00048,PbeD_00001,PglW_00001,PglX_00005,PglX_00007,PglX_00016,PglX_00025,PglX_00026,PglZ_00001,PglZ_00004,PglZ_00008,PglZ_00014,PglZ_00023,PifA,PtuA1_00010,PtuA1_00013,PtuA1_00014,PtuA1_00017,PtuA1_00019,PtuA1_00020,PtuA1_00021,PtuA1_00024,PtuA1_00025,PtuA1_00026,PtuA1_00034,PtuA1_00039,PtuA1_00040,PtuA1_00041,PtuA1_00042,PtuA1_00045,PtuA2_00001,PtuA2_00003,PtuA2_00005,PtuA2_00006,PtuB1_00004,PtuB1_00010,PtuB1_00014,PtuB1_00017,PtuB1_00019,PtuB1_00023,PtuB1_00024,PtuB1_00025,PtuB1_00026,PtuB1_00029,PtuB1_00031,PtuB1_00035,PtuB1_00043,PtuB2_00005,PtuC2_00002,PtuC2_00004,PycC_CladeC,PycC_CladeE,Pyc_1TM,Pyc_2TM,Pyc_3TM,Pyc_4TM,Pyc_TIR,QatA_00001,QatB_00001,QatC_00001,QatD_00001,QueC_00001,REase-PNTD1-PNTD2,REase_III_00002,REase_III_00004,REase_III_00005,REase_II_00006,REase_II_00011,REase_II_00018,REase_II_00020,REase_II_00021,REase_II_00022,REase_II_00023,REase_II_00034,REase_II_00046,REase_II_00049,REase_II_00050,REase_II_00057,REase_II_00058,REase_II_00061,REase_II_00066,REase_II_00073,REase_II_00084,REase_II_00087,REase_II_00089,REase_II_00097,REase_II_00101,REase_II_00108,REase_II_00109,REase_II_00111,REase_II_00113,REase_II_00114,REase_II_00115,REase_II_00117,REase_II_00121,REase_II_00126,REase_II_00131,REase_II_00135,REase_II_00136,REase_II_00139,REase_II_00148,REase_II_00149,REase_II_00150,REase_II_00151,REase_II_00155,REase_II_00159,REase_II_00165,REase_II_00176,REase_II_00180,REase_II_00183,REase_II_00186,REase_II_00190,REase_I_00001,REase_I_00003,REase_I_00004,REase_I_00009,REase_I_00010,REase_MTase_IIG_00003,REase_MTase_IIG_00009,REase_MTase_IIG_00011,REase_MTase_IIG_00015,REase_MTase_IIG_00018,REase_MTase_IIG_00028,REase_MTase_IIG_00035,RT,RtcR--CARF_AAA_HTH_MK_CARF_00010755,RtcR_PspF1--CARF_AAA_HTH_RtcR_PspF1--CARF_AAA_HTH,RtcR_PspF2--CARF_AAA_HTH_MK_CARF_00012586,SAVED2--SAVED_TM_MK_CARF_00011868,SAVED2--SAVED_TM_MK_CARF_00012494,SAVED2--SAVED_TM_MK_CARF_00012703,SAVED3--SAVED_PDDEXK_MK_CARF_00012704,SAVED4--SAVED_SAVED4--SAVED,SAVED4--SAVED_TM_SAVED4--SAVED_TM,SAVED5--SAVED_TIR_SAVED5--SAVED_TIR,SAVED6--SAVED_TM_SAVED6--SAVED_TM,SAVED7--SAVED_TM_SAVED7--SAVED_TM,SAVED_CHAT_SAVED_CHAT,SIR2-PNTD1-PNTD2,STK_OB_00001,SduA_00006,SduA_00007,SduA_00010,SduA_00021,SduA_00029,Specificity_II_00006,Specificity_I_00003,Specificity_I_00006,Specificity_I_00012,Specificity_I_00015,Specificity_I_00016,Specificity_I_00021,Specificity_I_00023,Specificity_I_00025,Specificity_I_00026,Specificity_I_00027,Specificity_I_00028,Specificity_I_00032,Specificity_I_00036,Specificity_I_00038,Specificity_I_00048,Specificity_I_00049,Specificity_I_00050,Specificity_I_00055,Specificity_I_00056,Specificity_I_00058,Specificity_I_00060,Specificity_I_00062,Specificity_I_00071,Specificity_I_00073,Specificity_I_00077,Specificity_I_00079,Specificity_I_00087,Specificity_I_00089,Specificity_I_00092,Specificity_I_00093,Specificity_I_00096,Specificity_I_00104,Specificity_I_00111,Specificity_I_00118,Specificity_I_00119,Specificity_I_00133,Specificity_I_00147,Specificity_I_00149,SspA_00001,SspB_00009,SspC_00002,SspE_00004,SspE_00008,SspE_00010,SspF_00001,SspF_00002,SspF_00006,SspH_00002,SspH_00004,Stk2,TIR-PNTD1-PNTD2,TRIP13_00001,TRIP13_00002,ThsA1_00001,ThsA1_00005,ThsB1_00002,ThsB1_00003,ThsB1_00004,ThsB1_00017,ThsB1_00018,ThsB1_00019,ThsB1_00020,ThsB1_00021,ThsC2_00001,Tmn_00001,TniQ_0_V-K,TniQ_1_I-F,TnsB_0_V-K,TnsC_0_V-K,Type_VI_ApeA_1,Type_VI_ApeA_2,Type_VI_Cas13d_C,Type_VI_EC042_2821DUF3644,Type_VI_cas13a_C,Type_V_Cas12a,Type_V_Cas12a_var,Type_V_Cas12c_arbor_variant,Type_V_Cas12g,Type_V_Cas14b,Type_V_V_U1,Type_V_V_U3,Type_V_V_U4,Upx_00001,V_U1,V_U2,VakA,ZorA1_00001,ZorA1_00003,ZorA1_00004,ZorA1_00006,ZorA1_00007,ZorA1_00011,ZorA1_00012,ZorA2_00001,ZorA2_00002,ZorA2_00003,ZorA2_00004,ZorA2_00005,ZorA2_00006,ZorA3_00001,ZorA3_00002,ZorA3_00004,ZorB1_00001,ZorB1_00002,ZorB1_00003,ZorB1_00005,ZorB3_00001,ZorC1_00005,ZorC1_00007,ZorD1_00005,ZorE2_00001,ZorF3_00002,bGSDM,cas1_DVULG,cas1_MYXAN,cas1_PREFRAN,cas2_I_II_III_V_maka,cas3_HD,cas3_core,cas4,cas4_I_II_V_maka,cas4_PREFRAN,cas7_TM1809,cas_Cas5p,cas_Cas5t,cas_Cpf1,cas_Csa5,cas_Csc1,cas_Csd2,cas_Csn1,cas_Cst2_DevR,cas_Csy1,cas_HTH,cas_cmr3,cas_csx8,caspase,cd06127,cd09638,cd09639,cd09641,cd09643,cd09647,cd09652,cd09653,cd09654,cd09655,cd09662,cd09668,cd09669,cd09672,cd09679,cd09680,cd09684,cd09692,cd09693,cd09694,cd09710,cd09715,cd09724,cd09725,cd09726,cd09732,cd09742,cd09746,cd09747,cd09750,cd09754,cd09755,cd09756,cd09758,cd09765,cls000004,cls000023,cls000024,cls000028,cls000048,cls000078,cls000088,cls000100,cls000118,cls000148,cls000170,cls000207,cls000253,cls000706,cls000742,cls001593,cluster10,cluster12,cluster35,cluster5,cluster7,cluster8,cmr1_IIIC_maka_1,cmr5_IIIC_maka_1,cmr5_IIIC_maka_2,cpf1_V_maka,csf1_IV_maka_1,csf5_IV_maka,csm2_IIIA_maka_7,csm4_IIIA_maka_3,dCTPase,dGTPase,darG,drt-AbiA_small,drt-UG16,drt-UG2,drt-UG21,drt-UG25,drt-UG29,drt-UG36,drt-UG38,drt-UG4,drt-cluster103,drt-cluster158,drt-cluster163,drt-cluster17,drt-cluster192,drt-cluster22,drt-cluster302,drt-cluster352,drt-cluster433,drt-cluster485,drt-cluster58,drt-cluster583,drt-cluster64,drt-cluster7,drt-cluster79,drt-cluster972,drt-cluster999,icity0002,icity0007,icity0011,icity0013,icity0014,icity0040,icity0043,icity0046,icity0058,icity0067,icity0077,icity0079,icity0084,icity0085,icity0087,icity0088,icity0089,icity0100,icity0104,icity0105,icity0106,icity0107,icity0109,icity0111,icity0114,icity0124,icity0128,icity0129,mREase_II_00002,mREase_II_00003,mREase_II_00005,mREase_II_00008,mREase_IV_00003,mREase_IV_00005,mREase_IV_00006,mkCas0061,mkCas0066,mkCas0071,mkCas0076,mkCas0079,mkCas0080,mkCas0083,mkCas0089,mkCas0094,mkCas0099,mkCas0102,mkCas0109,mkCas0115,mkCas0117,mkCas0122,mkCas0125,mkCas0137,mkCas0150,mkCas0156,mkCas0161,mkCas0163,mkCas0166,mkCas0172,mkCas0175,mkCas0182,mkCas0185,mkCas0186,mkCas0187,mkCas0193,mkCas0195,mkCas0198,mkCas0206,mkCas0211,mkCas0219,mkCas0220,oMTase_00006,oMTase_00008,oMTase_00009,oMTase_00012,oMTase_00015,oMTase_00018,oMTase_00019,oMTase_00020,oMTase_00024,pAgo-associated_WP_012489404.1,pAgo-associated_WP_028057923.1,pAgo_WP_028663822.1,pAgo_WP_068133589.1,pAgo_WP_070666724.1,pAgo_WP_077067832.1,pAgo_WP_096354083.1,pPIWI_RE_Z,pVip-kinase,pVip-lone,pVip-near-kinase,pfam01867,pfam03750,pfam03787,pfam05107,pfam06527,pfam08800,pfam09002,pfam09657,pfam09711,pfam09827,pfam13280,pfam13640,retron_I-B2,retron_II-A3,retron_III-A1,retron_III-A4,retron_III-A5,retron_V,retron_XI,retron_other,retron_type_III_A1_prtase_cluster113_1,retron_type_III_A1_wh_cluster742_1,retron_type_III_A2_prtase_cluster113_4,retron_type_III_A2_wh_cluster1121_1,retron_type_III_A4_prtase_wh_cluster67_2b,retron_type_III_A5_prtase_various_cluster,retron_type_III_A5_wh_cluster1689_1,retron_type_IV_2tm_cluster826_1,retron_type_IX_hepn_1740_cluster1740_1,retron_type_I_B1_atpase_toprim_cluster22_2,retron_type_I_C2_RT_typeIC2,retron_type_VII_duf3800_cluster2165_1,retron_type_VI_hth_cluster2_1,retron_type_VI_sp_cluster3272_1,retron_type_V_csd_cluster85_1,retron_type_XIII_heat-arm_cluster1688_1,retron_type_XII_RT_typeXII,retron_type_XI_RT_typeXI,shah_acc_0001,shah_acc_0002,shah_acc_0003,shah_acc_0006,shah_acc_0023,shah_acc_0027,shah_acc_0029,shah_acc_0033,shah_acc_0035,shah_acc_0055,shah_acc_0057,shah_acc_0104,shah_acc_0121,shah_acc_0124,shah_acc_0156,shah_acc_0162,shah_acc_0178,shah_acc_0181,shah_acc_0186,shah_acc_0189,shah_acc_0194,shah_acc_0206,shah_acc_0211,shah_acc_0212,shah_acc_0214,shah_acc_0223,shah_acc_0227,shah_acc_0230,subtilase
5,0,0,0,0.010471204,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0.010471204,0,0.010471204,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0.005235602,0,0,0.005235602,0.005235602,0,0,0,0,0,0,0.005235602,0,0,0,0.005235602,0.068062827,0,0,0.010471204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031413613,0,0,0,0.005235602,0,0,0,0.005235602,0.005235602,0,0,0,0,0,0,0.005235602,0,0,0,0.010471204,0,0,0,0,0,0,0.020942408,0.005235602,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0.020942408,0,0,0,0,0,0,0.015706806,0,0,0,0,0,0,0,0.005235602,0,0,0,0.057591623,0,0,0,0,0,0,0,0,0,0,0.565445026,0,0.54973822,0,0,0,0,0.005235602,0,0,0,0,0,0.010471204,0,0,0,0,0,0.010471204,0,0,0,0,0,0.010471204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010471204,0.078534031,0,0,0,0,0,0,0,0,0,0.005235602,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0.005235602,0,0.005235602,0,0,0,0,0,0.005235602,0,0,0.010471204,0,0,0,0,0,0.005235602,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0.005235602,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0.015706806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020942408,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0.005235602,0.005235602,0,0,0.015706806,0,0,0,0.130890052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010471204,0,0,0,0,0,0.02617801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02617801,0,0,0,0,0,0,0.031413613,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0.010471204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0.031413613,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0.010471204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0.010471204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0.005235602,0,0.015706806,0,0,0.005235602,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0.005235602,0,0,0.005235602,0.005235602,0,0,0,0.005235602,0,0.005235602,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0.005235602,0,0.015706806,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020942408,0,0,0,0,0.020942408,0,0.015706806,0.031413613,0,0,0,0,0.015706806,0,0.015706806,0.020942408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047120419,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0.005235602,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0.010471204,0.020942408,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0.020942408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0.010471204,0.005235602,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0.005235602,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0.921465969,0,0,0,0,0,1.010471204,0,0,0,0.005235602,0,0,0,0,0,0,0.015706806,0,0,0,0.005235602,0,0,0,0.010471204,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0.015706806,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0.005235602,0,0,0.010471204,0,0,0,0.010471204,0.005235602,0,0,0.010471204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036649215,0,0,0,0,0,0.005235602,0,0,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0,0,0,0,0.005235602,0.005235602,0.068062827,0,0,0.005235602,0,0,0,0.047120419,0,0,0,0,0,0,0.115183246,0,0,0,0.968586387,0.010471204,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0.010471204,0,0,0,0,0,0,0.314136126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
